image,label,image1,pixel_weight,image_weight
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_22_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_22_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_22_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_22_t2.nii.gz,0.23211712570664306
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_176_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_176_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_176_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_176_t2.nii.gz,0.23236839643871512
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_235_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_235_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_235_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_235_t2.nii.gz,0.23285184064313466
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_84_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_84_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_84_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_84_t2.nii.gz,0.2331192859111388
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_142_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_142_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_142_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_142_t2.nii.gz,0.23367788744781848
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_27_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_27_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_27_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_27_t2.nii.gz,0.23377560117484814
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_95_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_95_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_95_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_95_t2.nii.gz,0.23477706301259804
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_20_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_20_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_20_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_20_t2.nii.gz,0.23714591171334964
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_110_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_110_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_110_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_110_t2.nii.gz,0.23729607657366766
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_34_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_34_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_34_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_34_t2.nii.gz,0.23741173661703882
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_61_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_61_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_61_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_61_t2.nii.gz,0.23825585688644213
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_197_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_197_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_197_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_197_t2.nii.gz,0.23912839536313657
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_226_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_226_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_226_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_226_t2.nii.gz,0.2439255553587198
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_144_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_144_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_144_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_144_t2.nii.gz,0.24985640178355137
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_150_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_150_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_150_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_150_t2.nii.gz,0.2514515872454751
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_233_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_233_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_233_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_233_t2.nii.gz,0.2521773879073415
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_109_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_109_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_109_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_109_t2.nii.gz,0.2536779929035651
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_78_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_78_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_78_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_78_t2.nii.gz,0.25845525257842633
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_182_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_182_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_182_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_182_t2.nii.gz,0.2593109052809303
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_118_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_118_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_118_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_118_t2.nii.gz,0.2600985241107496
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_8_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_8_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_8_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_8_t2.nii.gz,0.2611321212698021
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_60_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_60_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_60_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_60_t2.nii.gz,0.2619774451622596
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_193_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_193_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_193_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_193_t2.nii.gz,0.26225035086464765
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_114_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_114_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_114_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_114_t2.nii.gz,0.264251516167971
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_45_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_45_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_45_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_45_t2.nii.gz,0.265506404774036
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_119_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_119_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_119_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_119_t2.nii.gz,0.267807240714265
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_141_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_141_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_141_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_141_t2.nii.gz,0.2678290664663273
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_157_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_157_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_157_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_157_t2.nii.gz,0.2690545706619223
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_131_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_131_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_131_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_131_t2.nii.gz,0.2702580381952178
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_229_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_229_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_229_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_229_t2.nii.gz,0.27144180689102565
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_237_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_237_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_237_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_237_t2.nii.gz,0.27288159658742506
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_115_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_115_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_115_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_115_t2.nii.gz,0.276345499482627
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_23_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_23_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_23_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_23_t2.nii.gz,0.2775569618379301
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_228_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_228_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_228_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_228_t2.nii.gz,0.2791029002568493
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_108_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_108_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_108_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_108_t2.nii.gz,0.28064984473112586
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_158_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_158_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_158_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_158_t2.nii.gz,0.2830107869405505
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_163_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_163_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_163_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_163_t2.nii.gz,0.2846105830593073
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_116_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_116_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_116_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_116_t2.nii.gz,0.2864674219433936
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_107_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_107_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_107_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_107_t2.nii.gz,0.28726749104846333
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_127_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_127_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_127_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_127_t2.nii.gz,0.29141694428383175
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_30_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_30_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_30_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_30_t2.nii.gz,0.2919080273752393
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_33_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_33_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_33_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_33_t2.nii.gz,0.2924281253090388
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_13_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_13_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_13_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_13_t2.nii.gz,0.294070131290033
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_152_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_152_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_152_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_152_t2.nii.gz,0.29804710105613424
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_128_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_128_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_128_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_128_t2.nii.gz,0.29863649859423474
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_41_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_41_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_41_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_41_t2.nii.gz,0.3026528258423705
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_203_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results/unet_2D5dcbn_vs_t1_faket2_twostage_double_trainalal_eval/vs_gk_203_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_203_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/nii/vs_gk_203_t2.nii.gz,0.3030068352612102
