image,label,image1,pixel_weight,image_weight
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_45_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_45_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_45_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_45_t2.nii.gz,0.1068346273331415
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_249_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_249_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_249_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_249_t2.nii.gz,0.10715227145309886
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_78_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_78_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_78_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_78_t2.nii.gz,0.1100885999071729
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_61_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_61_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_61_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_61_t2.nii.gz,0.11060754335843599
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_172_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_172_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_172_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_172_t2.nii.gz,0.1108293630638901
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_187_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_187_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_187_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_187_t2.nii.gz,0.11274191783024715
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_75_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_75_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_75_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_75_t2.nii.gz,0.11316419190998318
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_5_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_5_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_5_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_5_t2.nii.gz,0.11553912095620598
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_149_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_149_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_149_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_149_t2.nii.gz,0.11572671315026661
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_13_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_13_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_13_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_13_t2.nii.gz,0.11888805512459047
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_22_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_22_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_22_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_22_t2.nii.gz,0.11943562134452489
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_133_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_133_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_133_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_133_t2.nii.gz,0.12044906616210938
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_175_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_175_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_175_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_175_t2.nii.gz,0.12232644800196357
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_23_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_23_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_23_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_23_t2.nii.gz,0.1242422844046977
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_142_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_142_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_142_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_142_t2.nii.gz,0.124484040421438
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_94_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_94_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_94_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_94_t2.nii.gz,0.12454811272593592
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_228_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_228_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_228_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_228_t2.nii.gz,0.12464142996441364
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_229_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_229_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_229_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_229_t2.nii.gz,0.1266953054100576
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_220_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_220_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_220_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_220_t2.nii.gz,0.12766217329762694
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_64_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_64_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_64_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_64_t2.nii.gz,0.12798635435212496
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_116_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_116_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_116_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_116_t2.nii.gz,0.13052321116129556
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_166_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_166_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_166_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_166_t2.nii.gz,0.13078816317580033
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_73_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_73_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_73_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_73_t2.nii.gz,0.13309362841457453
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_115_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_115_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_115_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_115_t2.nii.gz,0.13445875379774305
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_105_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_105_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_105_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_105_t2.nii.gz,0.13505260396447982
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_109_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_109_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_109_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_109_t2.nii.gz,0.13602280073777984
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_176_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_176_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_176_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_176_t2.nii.gz,0.13678165528832412
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_235_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_235_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_235_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_235_t2.nii.gz,0.13816888353465934
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_248_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_248_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_248_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_248_t2.nii.gz,0.13995798604044027
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_27_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_27_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_27_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_27_t2.nii.gz,0.14014997534988993
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_86_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_86_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_86_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_86_t2.nii.gz,0.14135750190361396
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_189_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_189_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_189_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_189_t2.nii.gz,0.14185238336499834
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_107_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_107_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_107_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_107_t2.nii.gz,0.14370998696864903
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_128_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_128_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_128_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_128_t2.nii.gz,0.14391424626479915
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_100_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_100_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_100_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_100_t2.nii.gz,0.1460811741544172
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_157_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_157_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_157_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_157_t2.nii.gz,0.14680991604900512
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_242_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_242_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_242_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_242_t2.nii.gz,0.15017173096940323
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_237_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_237_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_237_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_237_t2.nii.gz,0.15065969903785062
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_197_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_197_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_197_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_197_t2.nii.gz,0.1509407906144752
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_213_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_213_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_213_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_213_t2.nii.gz,0.15159059825696444
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_147_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_147_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_147_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_147_t2.nii.gz,0.15316432407924108
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_110_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_110_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_110_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_110_t2.nii.gz,0.15334255878741926
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_80_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_80_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_80_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_80_t2.nii.gz,0.15583791612069817
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_206_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_206_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_206_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_206_t2.nii.gz,0.15659308920101245
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_240_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_240_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_240_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_240_t2.nii.gz,0.15821132947452105
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_108_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_108_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_108_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_108_t2.nii.gz,0.15910698460973488
/data2/jianghao/FPL-UDA/vs_data/T2_train/img/vs_gk_46_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/results_dual/m-cyc12_vst1s_3t1+2t2_121_i-t2-train/vs_gk_46_t2.nii.gz,/data2/jianghao/FPL-UDA/vs_data/T2_train/img_n/vs_gk_46_t2.nii.gz,/data2/jianghao/VS/vs_seg2021/script/FPL-UDA/cyc121_t1s_sub_arr/vs_gk_46_t2.nii.gz,0.1618168519275023
